smiles,measured_log_solubility,original_split
CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,-1.0103545801560863,train
c2ccc1scnc1c2 ,0.6613731490061,train
CCOc2ccc1nc(sc1c2)S(N)(=O)=O ,-0.45633772056398697,train
Sc2nc1ccccc1s2 ,-0.15150748340850878,train
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,-0.7002019102883695,train
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-1.2169617408947997,train
O2c1ccccc1N(CC)C(=O)c3ccccc23 ,-0.39343624305571373,train
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-0.5134329078407273,train
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,-2.411122098513403,train
c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-2.444992124864012,train
Cc1ncc(N(=O)=O)n1CCO,0.7968532544085347,train
Cc1ncc(N(=O)=O)n1CCO ,0.7774989536367584,train
NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,0.11461415220341681,train
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,0.09042127623869618,train
CC2=CC(=O)c1ccccc1C2=O ,-0.07892885551434713,train
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-1.0466438941031673,train
CCCCc1c(C)nc(NCC)[nH]c1=O,-0.0779611404757584,train
Sc1nccc(=O)[nH]1 ,0.28735128659152104,train
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,-0.4964978946654229,train
CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,-1.4380846272123449,train
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-0.5874631082927723,train
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-1.1738984216775965,train
Cc1c[nH]c2ccccc12 ,0.21622423125524287,train
c2ccc1[nH]ccc1c2,0.6516959986202118,train
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,-1.1448669705199321,train
Clc2ccc1oc(=O)[nH]c1c2,0.01735879082524016,train
NC(=O)NC1NC(=O)NC1=O ,0.612987397076659,train
O=C1CNC(=O)N1 ,1.1936164202299508,train
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-0.11763745705789995,train
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-0.6498807282817509,train
c3ccc2nc1ccccc1cc2c3,-0.38859766786276956,train
Nc2cccc3nc1ccccc1cc23 ,-0.6547193034746949,train
C1CCCCCC1,-0.31118046477566386,train
OC1CCCCCC1,0.9613648109686341,train
Nc1ncnc2nc[nH]c12 ,0.36138148704356576,valid
Nc1nc(O)nc2nc[nH]c12 ,-0.2584399951725732,valid
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,-2.1353233125155895,valid
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,-1.5256628382046327,valid
CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ,-1.2014783002773781,valid
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,-1.1627696987338252,valid
CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O,-0.6256878523170305,valid
CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-0.7427813719862777,valid
CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,-0.3827913776312366,valid
Nc1nc[nH]n1,1.6397330530193968,valid
CC12CCC(CC1)C(C)(C)O2 ,0.5936330963048826,valid
CC12CCC(CC1)C(C)(C)O2,0.5452473443754415,valid
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,-0.10989573674918938,valid
Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,-0.45149914537104274,valid
CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,-1.3688930019532444,valid
CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,-0.7069759155584915,valid
c1ccnnc1,1.9194026991715658,valid
CCN(CC)C(=O)CSc1ccc(Cl)nn1,0.5568599248385074,valid
O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,-0.08521900326517462,valid
O2c1ccccc1N(C)C(=O)c3cccnc23 ,-0.38956538290135845,valid
Oc2ccc1CCCCc1c2 ,0.4242829645518391,valid
C1CCc2ccccc2C1,-0.7272979313688566,valid
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ,-0.28698758881094344,valid
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,-0.23860183688150244,valid
CC(C)C1CCC(C)CC1=O,0.25009425760585147,valid
O=C1CCCCC1,1.096844916371069,valid
CC1(C)C2CCC1(C)C(=O)C2,0.4387986901306714,valid
CC2(C)C1CCC(C)(C1)C2=O,0.49202301725305647,valid
Cc1cccc2c1Cc3ccccc32,-1.1385768227691049,valid
C1c2ccccc2c3ccccc13,-1.0321281685243349,valid
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-0.9377759522619247,valid
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-0.8540686014239918,valid
NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-0.28263287113729385,valid
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-1.63065991989152,valid
O=C1NC(=O)C(=O)N1 ,1.1936164202299508,valid
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0.28348042643716576,valid
O=C1c2ccccc2C(=O)c3ccccc13,-1.124061097190273,valid
Cc1cc(no1)C(=O)NNCc2ccccc2,0.1963860729641721,valid
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-0.3595662167051049,valid
N(Nc1ccccc1)c2ccccc2 ,-0.025704528391962092,valid
O=C(c1ccccc1)c2ccccc2,-0.12247603225084416,valid
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-0.36440479189804914,valid
O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,-0.05570369458821564,valid
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-0.28698758881094344,valid
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-0.18344207968193998,valid
C1CCC=CCC1,-0.15150748340850878,valid
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,1.0281371486312627,valid
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-1.9321031544119374,valid
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-0.6319780000678578,valid
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-0.036833251335733584,valid
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-0.9348728071461585,valid
CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,-1.230509751435043,valid
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,1.7694068681902988,valid
N(=Nc1ccccc1)c2ccccc2,-0.7660065329124094,valid
C1c2ccccc2c3ccc4ccccc4c13,-1.8450088009389434,valid
O=C1NCCN1c2ncc(s2)N(=O)=O,-0.1708617841802852,valid
c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-2.3869292225486824,valid
C1CCC2CCCCC2C1,-1.124061097190273,valid
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-0.9755168387668888,valid
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-1.9030717032542726,valid
O=C2NC(=O)C1(CCCC1)C(=O)N2,0.25057811512514583,valid
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,0.09235670631587382,valid
Cc2cccc3sc1nncn1c23 ,0.3855743630082864,valid
C1C=CCC=C1,0.3904129382012304,valid
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-0.4902077469145956,valid
CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-0.39827481824865774,valid
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-0.7635872453159374,valid
c2ccc1NCCc1c2 ,0.8839476078815285,valid
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,-0.5148844803986106,valid
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-0.9077767860656716,valid
Nc2nc1[nH]cnc1c(=O)[nH]2 ,-0.346502063684156,valid
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-0.6982664802111918,valid
c2ccc1[nH]ncc1c2 ,0.34202718627178935,valid
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,-1.8933945528683847,valid
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,-0.08860600590023533,valid
O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,-0.14570119317697586,valid
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-1.0079352925596143,valid
c1ccc2c(c1)c3ccccc3c4ccccc24,-1.8672662468264862,valid
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,-0.995838854577254,valid
NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-0.3498890663192167,valid
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,-0.5144006228793162,valid
C1c2ccccc2c3cc4ccccc4cc13,-2.503055027179341,valid
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-0.7302010764846232,valid
O=C2NC(=O)C1(CCCCC1)C(=O)N2,-0.09344458109317955,valid
c1ccc2cc3cc4ccccc4cc3cc2c1,-2.7740152379842105,valid
CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,-0.8550363164625809,valid
O=C1CCC(=O)N1,1.5323166837360378,valid
c1ccc2c(c1)[nH]c3ccccc32,-1.1627696987338252,valid
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-1.2256711762420989,valid
c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,0.08074412585280798,valid
c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-2.4837007264075646,valid
COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,-0.0745741378406977,valid
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-1.47485779867872,valid
c1ccc2c(c1)cnc3ccccc23 ,0.042035524309255355,valid
c1cC2C(=O)NC(=O)C2cc1,-0.031510818623495016,valid
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,-0.3731142272453484,valid
CC1(C)C2CCC1(C)C(O)C2,0.26460998318468393,valid
CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-0.3247284753159076,valid
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),0.4242829645518391,valid
C1CC=CC1,0.37105863742945394,valid
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-0.20473181053089382,valid
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-0.7321365065618005,valid
O=c1[nH]cnc2[nH]ncc12 ,0.29073828922658196,valid
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,-3.128198942107719,valid
CN(C)C(=O)NC1CC2CC1C3CCCC23,-0.14715276573485914,valid
c1c(OC)c(OC)C2C(=O)OCC2c1,0.4683139988076304,valid
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-2.9762676810492743,valid
CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,-0.9353566646654526,valid
CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,-0.606333551545254,valid
O=C1NC(=O)C(=O)C(=O)N1 ,0.7823375288297024,valid
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,0.5162158932177769,valid
FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,-0.571011952636762,valid
CC1(C)CON(Cc2ccccc2Cl)C1=O,0.2559005478373844,valid
c1cc2ccc3cccc4ccc(c1)c2c34,-1.6011446112145609,test
Cc1cc(=O)[nH]c(=S)[nH]1,0.2084825109465323,test
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,-0.016027378006073883,test
c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-2.8219171323943573,test
C1=Cc2cccc3cccc1c23,-0.5289163484581484,test
CC1CO1,1.101683491564013,test
CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,-0.8898740578517784,test
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-0.5264970608616765,test
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,-0.7635872453159374,test
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,-0.6402035778958629,test
COc2c1occc1cc3ccc(=O)oc23 ,-0.38569452274700317,test
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,-0.6256878523170305,test
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,-0.39585553065218576,test
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-2.05306753423554,test
CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) ,-0.2966647391968317,test
c1ccc2c(c1)sc3ccccc23,-0.7321365065618005,test
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,-1.2774439308066008,test
OC(C(=O)c1ccccc1)c2ccccc2,0.008165497958646526,test
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,0.9758805365474663,test
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,-0.10796030667201174,test
O=Cc2ccc1OCOc1c2 ,0.5984716714978268,test
CC1CCCCC1NC(=O)Nc2ccccc2,-0.6014949763523101,test
CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-0.3498890663192167,test
C1N(C(=O)NCC(C)C)C(=O)NC1,0.3468657614647336,test
CNC(=O)Oc1ccccc1C2OCCO2,0.6275031226554912,test
CC1=C(CCCO1)C(=O)Nc2ccccc2 ,0.14848417855402543,test
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,0.022681223537478944,test
C1Cc2cccc3cccc1c23,-0.853100886385403,test
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-2.7207909108618256,test
Nc1cc(nc(N)n1=O)N2CCCCC2 ,0.4247668220711335,test
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,0.013004073151590736,test
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-2.485152298965448,test
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,-2.1551614708066604,test
c2ccc1[nH]nnc1c2,1.0097505628980752,test
c2ccc1ocnc1c2,0.8258847055661994,test
CCOC(=O)c1cncn1C(C)c2ccccc2,-0.9039059259113162,test
CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,-0.9106799311814378,test
OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,-0.8245532927470332,test
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,1.2690981932398788,test
CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,-1.1482539731549932,test
ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,-2.134355597477,test
ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,-1.157447266021587,test
Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,-0.10457330403695103,test
C1SC(=S)NC1(=O),0.5307316187966092,test
ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ,-1.2256711762420989,test
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-1.6645299462421288,test
CC(=O)Nc1nnc(s1)S(N)(=O)=O ,0.2452556824129075,test
CC1=C(SCCO1)C(=O)Nc2ccccc2,-0.13215318263673237,test
CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,-0.9706782635739448,test
CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,-0.23376326168855843,test
Nc1nccs1 ,1.2129707210017273,test
CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-1.2595412025927073,test
OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,0.49686159244600053,test
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,0.22396595156395344,test
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,-0.44182199498515456,test
CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C,0.47895886423210743,test
CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,0.08267955592998562,test
CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ,-1.5184049754152167,test
CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,-0.3479536362420393,test
o1c2ccccc2c3ccccc13,-0.8385851608065706,test
O=C(Nc1ccccc1)Nc2ccccc2,-0.13699175782967637,test
c1ccc2c(c1)c3cccc4c3c2cc5ccccc54,-2.594987955845279,test
COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ,0.13106530785942666,test
c1cnc2c(c1)ccc3ncccc23,0.09042127623869618,test
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,1.1887778450370068,test
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,-0.8269725803435052,test
CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,-1.1685759889653584,test
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,0.37589721262239817,test
OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,-0.24344041207444664,test
Cc1c2ccccc2c(C)c3ccc4ccccc4c13,-2.009520357499043,test
Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,-0.5918178259664216,test
Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,-0.1563460586014528,test
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,-2.8727221719202705,test
COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,-0.3406957734526231,test
O=c1[nH]cnc2nc[nH]c12 ,0.2762225636477498,test
C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,-2.154677613287366,test
Cc1ccccc1n3c(C)nc2ccccc2c3=O,-0.028123815988434088,test
CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,-2.7740152379842105,test
CCC1(CCC(=O)NC1=O)c2ccccc2 ,0.2563844053566788,test
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 ,0.8404004311450317,test
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C ,-0.8627780367712915,test
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,-1.5208242630116886,test
CSc1nnc(c(=O)n1N)C(C)(C)C,0.2970284369774092,test
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,0.4436372653236155,test
O=C2NC(=O)C1(CC1)C(=O)N2 ,0.4746041465584578,test
C1Cc2ccccc2C1,-0.08376743070729133,test
c1ccc2cnccc2c1,0.6855660249708205,test
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,0.7920146792155907,test
c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) ,-1.2401869018209308,test
C1OC1c2ccccc2 ,0.612987397076659,test
CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2 ,-0.5821406755805336,test
c1ccc2c(c1)c3cccc4cccc2c34,-1.5159856878187448,test
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-1.9398448747206478,test
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-0.30295488694765915,test
O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,-0.24827898726739064,test
NC(=O)c1cnccn1,1.0644264625783433,test
OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,-1.4825995189874304,test
O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,0.02751979873042294,test
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,0.33718861107884535,test
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,-0.9160023638936763,test
O=C2NC(=O)C1(CCC1)C(=O)N2,0.5863752335154664,test
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,-0.6208492771240866,test
N(c1ccccc1)c2ccccc2,-0.3082773196598975,test
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-1.951457455183714,test
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,-0.835682015690804,test
CCC1(C(=O)NCNC1=O)c2ccccc2,0.1097755770104726,test
O=C1CCCN1,1.9048869735927334,test
COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ,-0.751490807333577,test
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-1.6563043684141237,test
c1ccsc1,0.7436289272861496,test
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-2.420799248899291,test
Cc1occc1C(=O)Nc2ccccc2,-0.20957038572383782,test
OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O ,1.0145891380910192,test
